,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,age,enrollment_time
561,3179,1980,Graduation,Single,0.7577854671280276,0.0,0.0,2013-06-16,0.7575757575757576,0.1667782987273945,0.7688442211055276,0.9552845528455285,0.22393822393822393,0.6767676767676768,0.15261044176706828,0.0,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.2,0,0,0,0,0,0,0,0.2857142857142857,0.5407725321888412
562,9780,1971,Master,Together,0.653244327403007,0.0,0.5,2013-06-25,0.12121212121212122,0.3114534494306765,0.12562814070351758,0.13414634146341464,0.525096525096525,0.0,0.14859437751004015,0.13333333333333333,0.7272727272727273,0.2727272727272727,1.0,0.4,0,0,0,0,0,0,0,0.44642857142857145,0.5278969957081545
563,10681,1970,2n Cycle,Married,0.561043574118872,0.0,0.5,2014-01-15,0.13131313131313133,0.08640321500334897,0.6482412060301508,0.2632113821138211,0.6486486486486487,0.6111111111111112,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.2727272727272727,0.9090909090909091,0.4,0,0,0,0,0,0,0,0.4642857142857143,0.23605150214592274
564,10232,1963,PhD,Divorced,0.4215431096957263,0.0,0.5,2013-11-05,0.09090909090909091,0.11654387139986604,0.09045226130653267,0.08231707317073171,0.10810810810810811,0.030303030303030304,0.0963855421686747,0.2,0.2727272727272727,0.18181818181818182,0.45454545454545453,0.3,0,0,0,0,0,0,0,0.5892857142857143,0.3376251788268956
565,4184,1950,PhD,Together,0.4558185585530412,0.0,0.5,2014-06-07,0.48484848484848486,0.12659075686537175,0.010050251256281407,0.029471544715447155,0.011583011583011582,0.010101010101010102,0.1606425702811245,0.13333333333333333,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.4,0,0,0,0,0,0,0,0.8214285714285714,0.031473533619456366
566,9120,1962,Graduation,Single,0.6028824856335038,0.0,0.5,2012-12-05,0.8080808080808081,0.5003348961821835,0.05025125628140704,0.16361788617886178,0.25096525096525096,0.20202020202020202,0.1686746987951807,0.26666666666666666,0.36363636363636365,0.18181818181818182,0.6363636363636364,0.8,0,0,0,0,0,0,0,0.6071428571428571,0.8168812589413448
567,891,1951,Master,Together,0.22249441161159936,0.5,0.5,2013-09-07,0.6060606060606061,0.004018754186202277,0.0,0.0020325203252032522,0.007722007722007722,0.0,0.004016064257028112,0.06666666666666667,0.09090909090909091,0.0,0.0,0.5,0,0,0,0,0,0,0,0.8035714285714286,0.4220314735336195
568,10381,1979,Graduation,Single,0.4102336405671066,0.0,0.5,2013-07-05,0.43434343434343436,0.009377093101138647,0.0,0.003048780487804878,0.0,0.0,0.01606425702811245,0.06666666666666667,0.09090909090909091,0.0,0.0,0.6,0,0,0,0,0,0,0,0.30357142857142855,0.5135908440629471
569,3525,1970,Graduation,Together,0.3133580345204193,0.5,0.5,2012-12-07,0.1919191919191919,0.008037508372404554,0.0,0.0040650406504065045,0.0,0.0,0.004016064257028112,0.06666666666666667,0.09090909090909091,0.0,0.0,0.7,0,0,0,0,0,0,0,0.4642857142857143,0.8140200286123033
570,6818,1974,Graduation,Married,0.382654050688469,0.0,0.5,2012-09-12,0.26262626262626265,0.06563965170797052,0.0,0.10772357723577236,0.1891891891891892,0.050505050505050504,0.42570281124497994,0.3333333333333333,0.45454545454545453,0.09090909090909091,0.2727272727272727,0.6,0,0,0,0,0,0,0,0.39285714285714285,0.9370529327610873
571,3526,1968,PhD,Married,0.3158383603311184,0.5,0.5,2014-01-27,0.5858585858585859,0.021433355659745478,0.0,0.00508130081300813,0.0,0.0,0.004016064257028112,0.13333333333333333,0.09090909090909091,0.0,0.09090909090909091,0.7,0,0,0,0,0,0,0,0.5,0.21888412017167383
572,8181,1978,2n Cycle,Single,0.3173694256463647,0.5,0.0,2013-09-13,0.42424242424242425,0.03415941058271936,0.06030150753768844,0.049796747967479675,0.06563706563706563,0.12121212121212122,0.0963855421686747,0.2,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.8,0,0,0,0,0,0,0,0.32142857142857145,0.413447782546495
573,1029,1970,PhD,Together,0.5809168019107696,0.0,0.5,2013-08-01,0.2727272727272727,0.13395847287340926,0.02512562814070352,0.044715447154471545,0.0,0.050505050505050504,0.08032128514056225,0.06666666666666667,0.45454545454545453,0.09090909090909091,0.2727272727272727,0.5,0,0,0,0,0,0,0,0.4642857142857143,0.474964234620887
574,7369,1981,Master,Married,0.30069102081228116,0.5,0.0,2013-10-02,0.5656565656565656,0.016744809109176157,0.03015075376884422,0.02540650406504065,0.023166023166023165,0.0,0.0,0.13333333333333333,0.18181818181818182,0.0,0.09090909090909091,0.8,0,0,0,0,0,0,0,0.26785714285714285,0.38626609442060084
575,2574,1977,PhD,Married,0.5562462361311,0.0,0.5,2013-01-31,0.2727272727272727,0.7032819825853985,0.06030150753768844,0.14634146341463414,0.0,0.0,0.0963855421686747,0.2,0.5454545454545454,0.36363636363636365,0.5454545454545454,0.5,0,1,0,1,1,0,1,0.3392857142857143,0.7353361945636624
576,8159,1968,Graduation,Married,0.44693837972461237,0.5,0.5,2014-04-01,0.10101010101010101,0.0783657066309444,0.0,0.022357723577235773,0.05019305019305019,0.0,0.12048192771084337,0.2,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.7,0,0,0,0,0,0,0,0.5,0.12732474964234622
577,1160,1970,Graduation,Married,0.05879290810545978,0.5,0.5,2013-08-23,0.48484848484848486,0.006028131279303416,0.020100502512562814,0.017276422764227643,0.03861003861003861,0.010101010101010102,0.028112449799196786,0.26666666666666666,0.2727272727272727,0.0,0.09090909090909091,0.8,0,0,0,0,0,0,0,0.4642857142857143,0.4434907010014306
578,10242,1966,PhD,Together,0.40799828520684694,0.5,0.5,2013-09-16,0.3939393939393939,0.03750837240455459,0.0,0.011178861788617886,0.0,0.0,0.0321285140562249,0.13333333333333333,0.18181818181818182,0.0,0.18181818181818182,0.5,0,0,0,0,0,0,0,0.5357142857142857,0.40915593705293274
579,5253,1956,Master,Together,0.4807851302936583,0.5,0.5,2013-07-09,0.8585858585858586,0.0971198928332217,0.06532663316582915,0.046747967479674794,0.06563706563706563,0.010101010101010102,0.01606425702811245,0.4,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.7,0,0,0,0,0,0,0,0.7142857142857143,0.5078683834048641
580,5966,1974,PhD,Married,0.3848791989466271,0.5,0.5,2012-11-10,0.6464646464646465,0.13596784996651037,0.0,0.01016260162601626,0.0,0.0,0.008032128514056224,0.3333333333333333,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.6,0,1,0,0,0,0,0,0.39285714285714285,0.8526466380543634
581,5314,1951,Graduation,Together,0.33876351165140706,0.0,0.5,2013-03-18,0.696969696969697,0.18084393837910248,0.01507537688442211,0.027439024390243903,0.15057915057915058,0.030303030303030304,0.39759036144578314,0.4666666666666667,0.6363636363636364,0.09090909090909091,0.2727272727272727,0.8,0,0,0,0,0,0,0,0.8035714285714286,0.6695278969957081
582,5081,1967,2n Cycle,Together,0.4115605638403201,0.5,0.5,2013-10-20,0.5454545454545454,0.006028131279303416,0.0,0.016260162601626018,0.023166023166023165,0.030303030303030304,0.040160642570281124,0.06666666666666667,0.09090909090909091,0.0,0.09090909090909091,0.8,0,0,0,0,0,0,0,0.5178571428571429,0.3605150214592275
583,5123,1951,Master,Married,0.20363168692776434,0.0,0.0,2013-04-15,0.5757575757575758,0.02478231748158071,0.06030150753768844,0.023373983739837397,0.03088803088803089,0.05555555555555555,0.20883534136546184,0.06666666666666667,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.7,0,0,0,0,0,0,0,0.8035714285714286,0.6294706723891274
584,5756,1983,Graduation,Together,0.3261475334537771,0.5,0.0,2014-04-03,0.6464646464646465,0.030810448760884127,0.0,0.007113821138211382,0.0,0.0,0.008032128514056224,0.13333333333333333,0.18181818181818182,0.0,0.09090909090909091,0.6,0,0,0,0,0,0,0,0.23214285714285715,0.12446351931330472
585,8036,1971,2n Cycle,Together,0.19750742566677895,0.5,0.5,2014-04-18,0.10101010101010101,0.020763563295378432,0.005025125628140704,0.013211382113821139,0.02702702702702703,0.010101010101010102,0.03614457831325301,0.26666666666666666,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.4,0,0,0,0,0,0,0,0.44642857142857145,0.10300429184549356
586,9058,1955,Graduation,Widow,0.7379734819487399,0.0,0.0,2012-09-23,0.6565656565656566,0.709979906229069,0.10552763819095477,0.5386178861788617,0.12355212355212356,0.0,0.8995983935742972,0.06666666666666667,0.45454545454545453,1.0,0.2727272727272727,0.3,1,0,1,1,0,0,1,0.7321428571428571,0.9213161659513591
587,5057,1961,Master,Married,0.5541844015065682,0.0,0.5,2013-09-14,0.7474747474747475,0.1768251841929002,0.23618090452261306,0.1910569105691057,0.2084942084942085,0.23737373737373738,0.04417670682730924,0.13333333333333333,0.36363636363636365,0.36363636363636365,0.7272727272727273,0.2,0,0,0,0,0,0,0,0.625,0.41201716738197425
588,254,1955,Graduation,Together,0.473231874738443,0.0,0.5,2014-05-17,0.04040404040404041,0.2672471533824514,0.020100502512562814,0.03048780487804878,0.023166023166023165,0.020202020202020204,0.12048192771084337,0.2,0.6363636363636364,0.09090909090909091,0.45454545454545453,0.7,0,1,0,0,0,0,0,0.7321428571428571,0.06151645207439199
589,4179,1959,Graduation,Together,0.1706729542415613,0.0,0.0,2013-08-20,0.9494949494949495,0.0053583389149363695,0.04522613065326633,0.009146341463414634,0.007722007722007722,0.025252525252525252,0.08835341365461848,0.06666666666666667,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.4,0,0,0,0,0,0,0,0.6607142857142857,0.44778254649499283
590,3710,1984,PhD,Single,0.3285053740392565,0.5,0.0,2012-10-12,0.41414141414141414,0.012726054922973878,0.0,0.03556910569105691,0.023166023166023165,0.020202020202020204,0.06827309236947791,0.13333333333333333,0.18181818181818182,0.09090909090909091,0.0,0.7,0,0,0,0,0,1,1,0.21428571428571427,0.894134477825465
591,7627,1975,Master,Married,0.864163885231344,0.0,0.0,2012-12-12,0.25252525252525254,0.5472203616878768,0.9195979899497487,0.8099593495934959,0.4092664092664093,0.8232323232323232,0.08032128514056225,0.0,0.45454545454545453,1.0,0.2727272727272727,0.2,0,0,1,1,0,0,1,0.375,0.8068669527896996
592,4501,1965,Master,Single,0.6367394433046514,0.0,0.0,2013-11-10,0.9494949494949495,0.1955793703951775,0.6381909547738693,0.6453252032520326,0.5096525096525096,0.6414141414141414,0.6626506024096386,0.06666666666666667,0.2727272727272727,0.6363636363636364,0.6363636363636364,0.1,0,0,0,0,0,0,0,0.5535714285714286,0.33047210300429186
593,6424,1977,Graduation,Together,0.26209796776597155,0.5,0.0,2014-01-30,0.09090909090909091,0.008037508372404554,0.03015075376884422,0.0020325203252032522,0.04247104247104247,0.010101010101010102,0.0642570281124498,0.06666666666666667,0.09090909090909091,0.0,0.09090909090909091,0.4,0,0,0,0,0,0,0,0.3392857142857143,0.2145922746781116
594,3075,1972,PhD,Married,0.5355972685794776,0.0,0.0,2013-09-11,0.47474747474747475,0.087073007367716,0.1507537688442211,0.17073170731707318,0.07722007722007722,0.1717171717171717,0.0,0.06666666666666667,0.2727272727272727,0.36363636363636365,0.45454545454545453,0.1,0,0,0,0,0,0,0,0.42857142857142855,0.41630901287553645
595,4992,1975,Master,Together,0.1016525298302559,0.5,0.0,2013-09-19,0.12121212121212122,0.004018754186202277,0.020100502512562814,0.016260162601626018,0.011583011583011582,0.050505050505050504,0.12048192771084337,0.2,0.2727272727272727,0.09090909090909091,0.0,0.7,0,0,0,0,0,0,1,0.375,0.40486409155937053
596,5252,1969,Graduation,Divorced,0.1674985454879505,0.5,0.0,2012-10-26,0.8080808080808081,0.010716677829872739,0.06030150753768844,0.018292682926829267,0.02702702702702703,0.005050505050505051,0.05220883534136546,0.06666666666666667,0.18181818181818182,0.0,0.09090909090909091,0.7,0,0,0,0,0,0,0,0.48214285714285715,0.8741058655221745
597,7444,1969,Master,Married,0.3538700227618377,0.5,0.5,2013-10-19,0.20202020202020202,0.012726054922973878,0.0,0.009146341463414634,0.0,0.0,0.008032128514056224,0.13333333333333333,0.09090909090909091,0.0,0.09090909090909091,0.8,0,0,0,0,0,0,0,0.48214285714285715,0.36194563662374823
598,6919,1978,2n Cycle,Married,0.19111777975115085,0.5,0.0,2013-06-04,0.3939393939393939,0.0026791694574681848,0.035175879396984924,0.01524390243902439,0.05019305019305019,0.045454545454545456,0.060240963855421686,0.2,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.6,0,0,0,0,0,0,0,0.32142857142857145,0.5579399141630901
599,3537,1981,Graduation,Together,0.24077533147564076,0.5,0.0,2012-08-17,0.5757575757575758,0.020763563295378432,0.01507537688442211,0.031504065040650404,0.007722007722007722,0.04040404040404041,0.01606425702811245,0.2,0.2727272727272727,0.0,0.18181818181818182,0.8,0,0,0,0,0,0,0,0.26785714285714285,0.9742489270386266
600,10277,1961,Graduation,Single,0.2304865725571853,0.0,0.5,2013-02-21,0.2727272727272727,0.024112525117213665,0.0,0.0020325203252032522,0.0,0.0,0.01606425702811245,0.06666666666666667,0.09090909090909091,0.0,0.09090909090909091,0.7,0,0,0,0,0,0,0,0.625,0.7052932761087267
601,2453,1960,Graduation,Together,0.5645241959355319,0.0,0.5,2012-08-31,0.8383838383838383,0.3523107836570663,0.1407035175879397,0.13719512195121952,0.03861003861003861,0.10606060606060606,0.39759036144578314,0.2,0.45454545454545453,0.2727272727272727,0.9090909090909091,0.5,0,0,0,0,0,0,0,0.6428571428571429,0.9542203147353362
602,7972,1955,Graduation,Single,0.6676057200600177,0.0,0.0,2013-09-17,0.797979797979798,0.2679169457468185,0.16080402010050251,0.5274390243902439,0.27413127413127414,0.3787878787878788,0.21686746987951808,0.06666666666666667,0.2727272727272727,0.36363636363636365,0.6363636363636364,0.1,0,0,0,0,0,0,0,0.7321428571428571,0.40772532188841204
603,895,1948,PhD,Married,0.5508466791193313,0.0,1.0,2012-12-09,0.696969696969697,0.27461486939048896,0.08040201005025126,0.11585365853658537,0.0,0.025252525252525252,0.19678714859437751,0.2,0.45454545454545453,0.18181818181818182,0.7272727272727273,0.5,0,0,0,0,0,0,0,0.8571428571428571,0.8111587982832618
604,1177,1966,Master,Together,0.42990272631697135,0.5,0.5,2013-01-26,0.7777777777777778,0.0535833891493637,0.01507537688442211,0.026422764227642278,0.015444015444015444,0.010101010101010102,0.05622489959839357,0.26666666666666666,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.7,0,0,0,0,0,0,0,0.5357142857142857,0.7424892703862661
605,7141,1986,Master,Single,0.14685978503842975,0.5,0.0,2012-12-29,0.15151515151515152,0.058941728064300064,0.05025125628140704,0.046747967479674794,0.007722007722007722,0.015151515151515152,0.2570281124497992,0.26666666666666666,0.45454545454545453,0.09090909090909091,0.0,1.0,0,0,0,0,0,0,1,0.17857142857142858,0.7825464949928469
606,7232,1973,Graduation,Widow,0.3565238693082647,0.0,0.5,2014-02-11,1.0,0.036838580040187544,0.0,0.006097560975609756,0.007722007722007722,0.0,0.01606425702811245,0.13333333333333333,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.5,0,0,0,0,0,0,0,0.4107142857142857,0.19742489270386265
607,8477,1956,Graduation,Divorced,0.19036245419562933,1.0,0.5,2013-03-11,0.6161616161616161,0.003348961821835231,0.005025125628140704,0.013211382113821139,0.011583011583011582,0.025252525252525252,0.004016064257028112,0.06666666666666667,0.09090909090909091,0.0,0.09090909090909091,0.7,0,0,0,0,0,0,0,0.7142857142857143,0.6795422031473534
608,2457,1975,Basic,Married,0.23783568607036776,0.0,0.5,2012-10-26,0.23232323232323232,0.0053583389149363695,0.020100502512562814,0.00508130081300813,0.05791505791505792,0.010101010101010102,0.04417670682730924,0.13333333333333333,0.09090909090909091,0.0,0.09090909090909091,0.7,0,0,0,0,0,0,0,0.375,0.8741058655221745
609,988,1965,Graduation,Married,0.7519367976237866,0.0,0.0,2014-05-07,0.8484848484848485,0.27461486939048896,0.0,0.6016260162601627,0.5675675675675675,0.1111111111111111,0.08835341365461848,0.06666666666666667,0.5454545454545454,0.36363636363636365,0.45454545454545453,0.3,0,0,0,1,0,0,0,0.5535714285714286,0.07582260371959942
610,7930,1969,Master,Single,0.19778301742352328,0.0,0.0,2013-08-19,0.7474747474747475,0.06764902880107167,0.06532663316582915,0.07723577235772358,0.07722007722007722,0.09090909090909091,0.1606425702811245,0.13333333333333333,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.6,0,0,0,0,0,0,0,0.48214285714285715,0.4492131616595136
611,4587,1944,Master,Widow,0.38282757142419693,0.0,0.0,2013-07-18,0.9090909090909091,0.10850636302746149,0.12562814070351758,0.05386178861788618,0.06177606177606178,0.0,0.040160642570281124,0.06666666666666667,0.2727272727272727,0.09090909090909091,0.45454545454545453,0.3,0,0,0,0,0,0,0,0.9285714285714286,0.4949928469241774
612,6682,1973,Basic,Married,0.11715711792265059,0.5,0.0,2012-12-11,0.41414141414141414,0.0013395847287340924,0.04020100502512563,0.0010162601626016261,0.015444015444015444,0.03535353535353535,0.060240963855421686,0.06666666666666667,0.09090909090909091,0.0,0.09090909090909091,0.8,0,0,0,0,0,0,0,0.4107142857142857,0.8082975679542204
613,6222,1967,Graduation,Married,0.15386185708015637,1.0,0.5,2013-10-28,0.2828282828282828,0.016744809109176157,0.0,0.008130081300813009,0.007722007722007722,0.0,0.008032128514056224,0.13333333333333333,0.18181818181818182,0.0,0.09090909090909091,0.7,0,0,0,0,0,0,0,0.5178571428571429,0.3490701001430615
614,10299,1969,PhD,Single,0.41583733962090824,0.0,0.0,2012-11-09,0.7373737373737373,0.260549229738781,0.457286432160804,0.25203252032520324,0.2471042471042471,0.2474747474747475,0.1646586345381526,0.2,0.5454545454545454,0.2727272727272727,1.0,0.5,0,0,0,0,0,0,1,0.48214285714285715,0.8540772532188842
615,3083,1974,Graduation,Married,0.39130967327066174,0.5,0.5,2013-07-26,0.8888888888888888,0.14400535833891492,0.06532663316582915,0.08841463414634146,0.06563706563706563,0.08585858585858586,0.0963855421686747,0.3333333333333333,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.7,0,0,0,0,0,0,0,0.39285714285714285,0.48354792560801146
616,8953,1965,Master,Single,0.28876912555756296,1.0,0.5,2013-05-06,0.9494949494949495,0.01808439383791025,0.0,0.00508130081300813,0.0,0.0,0.012048192771084338,0.13333333333333333,0.09090909090909091,0.0,0.09090909090909091,0.8,0,0,0,0,0,0,0,0.5535714285714286,0.5994277539341917
618,8650,1978,Graduation,Widow,0.4762837982668341,0.5,0.5,2013-03-18,0.31313131313131315,0.003348961821835231,0.03015075376884422,0.01016260162601626,0.023166023166023165,0.025252525252525252,0.040160642570281124,0.06666666666666667,0.09090909090909091,0.0,0.09090909090909091,0.4,0,0,0,0,0,0,0,0.32142857142857145,0.6695278969957081
619,10862,1960,Master,Married,0.23498790458400956,0.0,0.5,2012-08-17,0.06060606060606061,0.11989283322170127,0.04020100502512563,0.08434959349593496,0.07335907335907337,0.05555555555555555,0.10441767068273092,0.3333333333333333,0.09090909090909091,0.18181818181818182,0.6363636363636364,0.2,0,0,0,0,0,0,0,0.6428571428571429,0.9742489270386266
620,2782,1961,PhD,Married,0.47928468628471693,0.0,0.5,2013-07-11,0.23232323232323232,0.23576691225720026,0.0,0.027439024390243903,0.03861003861003861,0.0,0.060240963855421686,0.2,0.5454545454545454,0.09090909090909091,0.45454545454545453,0.6,0,0,0,0,0,0,0,0.625,0.5050071530758226
621,6941,1971,Graduation,Single,0.24631778791683254,0.0,0.0,2013-07-14,0.9292929292929293,0.011386470194239785,0.04020100502512563,0.012195121951219513,0.04247104247104247,0.07575757575757576,0.1285140562248996,0.06666666666666667,0.18181818181818182,0.09090909090909091,0.0,0.7,0,0,0,0,0,0,0,0.44642857142857145,0.5007153075822603
622,10972,1949,Graduation,Widow,0.6613998019822193,0.0,0.0,2014-03-10,0.5252525252525253,0.4186202277294039,0.17587939698492464,0.1717479674796748,0.22393822393822393,0.08585858585858586,0.14056224899598393,0.06666666666666667,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.1,0,1,1,0,0,0,0,0.8392857142857143,0.15879828326180256
623,10708,1978,2n Cycle,Single,0.3008543344459075,0.5,0.0,2013-12-28,0.5050505050505051,0.006697923643670462,0.03015075376884422,0.011178861788617886,0.0,0.020202020202020204,0.008032128514056224,0.06666666666666667,0.09090909090909091,0.0,0.09090909090909091,0.7,0,0,0,0,0,0,0,0.32142857142857145,0.26180257510729615
624,6583,1955,2n Cycle,Married,0.6648395953904727,0.0,0.0,2013-06-03,0.5454545454545454,0.261219022103148,0.11055276381909548,0.3282520325203252,0.4015444015444015,0.17676767676767677,0.42971887550200805,0.06666666666666667,0.5454545454545454,0.7272727272727273,0.36363636363636365,0.3,0,0,0,1,0,0,0,0.7321428571428571,0.5593705293276109
625,3641,1976,Graduation,Married,0.06250829327045758,0.5,0.0,2013-01-20,0.9393939393939394,0.006697923643670462,0.010050251256281407,0.01524390243902439,0.007722007722007722,0.005050505050505051,0.024096385542168676,0.13333333333333333,0.18181818181818182,0.0,0.09090909090909091,0.6,0,0,0,0,0,0,0,0.35714285714285715,0.7510729613733905
626,10156,1975,Graduation,Single,0.7828439027875596,0.0,0.5,2013-06-03,0.5656565656565656,0.14400535833891492,0.3165829145728643,0.5152439024390244,0.8918918918918919,0.15656565656565657,0.7630522088353414,0.06666666666666667,0.7272727272727273,0.36363636363636365,0.45454545454545453,0.3,0,0,0,0,0,0,0,0.375,0.5593705293276109
627,4299,1960,Graduation,Together,0.6478549774933399,0.0,0.5,2012-09-21,0.2828282828282828,0.6704621567314133,0.08542713567839195,0.5813008130081301,0.3590733590733591,0.6313131313131313,0.06827309236947791,0.4666666666666667,1.0,1.0,0.2727272727272727,0.7,0,0,0,0,0,0,1,0.6428571428571429,0.9241773962804005
628,3469,1977,PhD,Divorced,0.27545906441702134,0.5,0.5,2012-09-06,0.9494949494949495,0.012726054922973878,0.09045226130653267,0.03353658536585366,0.09266409266409266,0.005050505050505051,0.0321285140562249,0.2,0.2727272727272727,0.0,0.09090909090909091,0.9,0,0,0,0,0,0,0,0.3392857142857143,0.9456366237482118
629,5063,1977,Graduation,Single,0.21709485459983055,0.5,0.0,2012-12-18,0.7676767676767676,0.027461486939048894,0.02512562814070352,0.13109756097560976,0.03861003861003861,0.015151515151515152,0.012048192771084338,0.2,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.9,0,0,0,0,0,0,0,0.3392857142857143,0.7982832618025751
630,10727,1970,PhD,Married,0.6285941758275408,0.5,0.0,2013-11-19,0.43434343434343436,0.7910247823174816,0.5376884422110553,0.20223577235772358,0.15057915057915058,0.15151515151515152,0.12048192771084337,0.13333333333333333,0.6363636363636364,0.2727272727272727,1.0,0.8,0,0,0,0,0,0,0,0.4642857142857143,0.31759656652360513
631,9624,1958,PhD,Together,0.591889436670035,0.0,0.0,2014-06-13,0.46464646464646464,0.40388479571332886,0.22613065326633167,0.21036585365853658,0.138996138996139,0.09090909090909091,0.21686746987951808,0.06666666666666667,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.1,0,0,0,0,0,0,0,0.6785714285714286,0.022889842632331903
632,5156,1970,2n Cycle,Married,0.561043574118872,0.0,0.5,2014-01-15,0.13131313131313133,0.08640321500334897,0.6482412060301508,0.2632113821138211,0.6486486486486487,0.6111111111111112,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.2727272727272727,0.9090909090909091,0.4,0,0,0,0,0,0,0,0.4642857142857143,0.23605150214592274
633,4376,1960,2n Cycle,Single,0.25229914974839496,0.0,0.0,2014-02-15,0.2727272727272727,0.006697923643670462,0.12060301507537688,0.01524390243902439,0.05019305019305019,0.005050505050505051,0.12048192771084337,0.06666666666666667,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.7,1,0,0,0,0,0,1,0.6428571428571429,0.1917024320457797
634,8923,1973,Graduation,Single,0.7799961213012013,0.0,0.0,2013-04-18,0.12121212121212122,0.34427327528466173,0.11055276381909548,0.7439024390243902,0.16216216216216217,1.0,0.3172690763052209,0.06666666666666667,0.5454545454545454,0.6363636363636364,0.45454545454545453,0.3,0,0,0,0,0,0,1,0.4107142857142857,0.6251788268955651
635,8461,1962,Graduation,Divorced,0.39401455532759694,1.0,0.5,2014-03-10,0.030303030303030304,0.009377093101138647,0.0,0.0010162601626016261,0.0,0.0,0.004016064257028112,0.06666666666666667,0.09090909090909091,0.0,0.0,0.7,0,0,0,0,0,0,0,0.6071428571428571,0.15879828326180256
636,6945,1952,Graduation,Single,0.7867021873819804,0.0,0.0,2013-06-04,0.7272727272727273,0.2592096450100469,0.10050251256281408,0.7245934959349594,0.14671814671814673,0.2727272727272727,0.6546184738955824,0.06666666666666667,0.8181818181818182,1.0,0.8181818181818182,0.5,0,0,0,0,0,0,0,0.7857142857142857,0.5579399141630901
637,944,1962,Graduation,Married,0.4968919374100499,0.0,0.5,2013-01-08,0.06060606060606061,0.0810448760884126,0.5175879396984925,0.0701219512195122,0.03088803088803089,0.2222222222222222,0.1927710843373494,0.06666666666666667,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.4,0,0,0,0,0,0,0,0.6071428571428571,0.7682403433476395
638,1907,1950,Master,Divorced,0.567719018893346,0.0,0.5,2012-09-28,0.5353535353535354,0.6463496316141996,0.34673366834170855,0.28353658536585363,0.2084942084942085,0.20707070707070707,0.27710843373493976,0.3333333333333333,0.7272727272727273,0.36363636363636365,0.6363636363636364,0.7,0,0,0,0,0,0,1,0.8214285714285714,0.9141630901287554
639,701,1971,Graduation,Married,0.675618295209807,0.0,0.5,2013-11-06,0.5858585858585859,0.4735432016075017,0.10552763819095477,0.2540650406504065,0.3281853281853282,0.21717171717171718,0.2931726907630522,0.13333333333333333,0.5454545454545454,0.18181818181818182,0.5454545454545454,0.2,1,0,0,0,0,0,0,0.44642857142857145,0.3361945636623748
640,3856,1960,Graduation,Together,0.5703830725418746,0.0,0.5,2012-10-05,0.7878787878787878,0.3824514400535834,0.25125628140703515,0.1443089430894309,0.1274131274131274,0.25252525252525254,0.6385542168674698,0.26666666666666666,0.36363636363636365,0.45454545454545453,1.0,0.2,0,0,0,0,0,0,0,0.6428571428571429,0.9041487839771102
641,4149,1948,PhD,Together,0.700615488256729,0.0,0.0,2014-05-13,0.5757575757575758,0.3924983255190891,0.3316582914572864,0.6636178861788617,0.06563706563706563,0.0,0.10441767068273092,0.06666666666666667,0.45454545454545453,0.8181818181818182,0.36363636363636365,0.2,0,0,0,0,0,0,0,0.8571428571428571,0.06723891273247497
642,2131,1959,PhD,Divorced,0.5650549652448174,0.0,0.5,2012-12-30,0.37373737373737376,0.7119892833221702,0.4472361809045226,0.10365853658536585,0.06177606177606178,0.06060606060606061,0.10040160642570281,0.26666666666666666,0.8181818181818182,0.36363636363636365,0.36363636363636365,0.6,0,0,0,0,0,0,0,0.6607142857142857,0.7811158798283262
643,2942,1964,Graduation,Single,0.39201396331567506,0.0,0.5,2013-05-07,0.20202020202020202,0.2042866711319491,0.01507537688442211,0.027439024390243903,0.015444015444015444,0.015151515151515152,0.5783132530120482,0.13333333333333333,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.5,1,0,0,0,0,0,0,0.5714285714285714,0.597997138769671
